,Y,textlength,review_count,average_stars,funny_vote_count,useful_vote_count,cool_vote_count,fans
1188,5.0,326,78,3.88,21432,140024,150973,227
1189,3.0,561,78,3.88,21432,140024,150973,227
1190,1.0,380,78,3.88,21432,140024,150973,227
1191,5.0,1636,1350,3.46,379,491,525,123
1192,3.0,406,1415,3.34,315,1386,1575,142
1193,5.0,413,15,4.41,1,5,0,1
1194,3.0,941,153,3.49,3,13,4,3
1195,3.0,561,41,4.4,1,2,1,0
1196,2.0,1852,44,3.96,0,24,0,1
1197,3.0,1225,26,4.0,0,1,0,2
1198,2.0,1852,203,2.65,243,400,175,16
1199,5.0,931,585,4.11,3259,13419,12772,187
1200,3.0,733,571,3.68,141,211,112,63
1201,4.0,191,34,4.89,1,48,2,8
1202,1.0,380,189,3.99,30,53,400,36
1203,3.0,561,189,3.99,30,53,400,36
1204,2.0,1852,189,3.99,30,53,400,36
1205,4.0,1026,189,3.99,30,53,400,36
1206,3.0,941,189,3.99,30,53,400,36
1207,5.0,326,189,3.99,30,53,400,36
1208,2.0,557,33,4.15,0,1,0,4
1209,4.0,455,385,3.54,297,1491,267,78
1210,2.0,1852,153,3.9,528,628,587,31
1211,4.0,191,227,4.05,203,548,509,19
1212,2.0,1005,44,3.67,14,23,7,2
1213,4.0,654,408,3.9,16,163,20,39
1214,4.0,191,408,3.9,16,163,20,39
1215,4.0,99,14,4.57,0,8,0,0
1216,3.0,941,116,3.68,53,126,73,11
1217,4.0,1026,35,4.51,2,16,1,22
1218,5.0,326,35,4.51,2,16,1,22
1219,2.0,1852,197,3.81,44,52,14,17
1220,3.0,561,77,4.34,1871,1883,1875,25
1221,4.0,1022,44,4.41,265,483,289,12
1222,3.0,941,74,4.32,17,29,30,1
1223,4.0,455,174,3.18,170,197,75,15
1224,5.0,326,15,4.15,5,10,4,0
1225,3.0,561,38,4.48,3,33,67,19
1226,3.0,1225,23,4.54,2,3,0,3
1227,4.0,1138,910,3.52,3847,3942,3862,76
1228,3.0,1225,27,3.52,6,28,1,0
1229,2.0,185,40,3.73,0,5,0,0
1230,2.0,737,45,3.33,1,1,0,2
1231,5.0,1636,529,3.91,6,15,5,45
1232,3.0,941,210,3.6,5,300,28,25
1233,4.0,191,122,3.8,966,2866,2197,44
1234,4.0,1022,79,3.79,124,290,169,16
1235,2.0,1852,160,4.58,17,298,9,4
1236,4.0,191,17,4.94,115,118,118,2
1237,4.0,455,173,3.75,51,47,43,9
1238,2.0,557,53,3.64,8,13,0,5
1239,2.0,1852,94,3.9,81,143,123,13
1240,4.0,1026,94,3.9,81,143,123,13
1241,3.0,709,35,4.36,0,1,0,1
1242,3.0,561,20,2.65,0,1,0,0
1243,5.0,1636,728,3.8,1203,5867,2171,555
1244,4.0,1138,207,3.95,186,122,144,66
1245,2.0,557,48,4.12,1,8,3,6
1246,3.0,406,1516,3.63,59,83,33,164
1247,4.0,1010,120,3.52,40,582,36,9
1248,2.0,596,900,3.74,762,1255,605,187
1249,3.0,561,36,3.89,18,48,10,5
1250,5.0,320,222,3.32,183,185,99,28
1251,4.0,191,145,3.64,22,64,20,3
1252,5.0,1636,447,3.72,33,621,9,30
1253,3.0,561,102,4.28,82,141,83,0
1254,5.0,604,59,3.74,0,2,0,6
1255,4.0,455,193,3.99,2,14,0,91
1256,3.0,561,321,3.64,16,83,18,19
1257,5.0,326,127,4.08,4,33,10,4
1258,3.0,941,34,3.97,1,7,4,4
1259,3.0,406,498,3.93,468,382,685,90
1260,4.0,191,743,3.21,90,1061,24,96
1261,4.0,1138,743,3.21,90,1061,24,96
1262,1.0,380,78,3.69,62,85,37,3
1263,4.0,455,456,3.67,439,297,700,47
1264,2.0,557,79,4.05,7,11,6,3
1265,3.0,561,422,3.28,995,2099,799,34
1266,4.0,1022,84,4.18,1,9,2,0
1267,3.0,561,52,4.41,4,225,8,9
1268,4.0,592,293,3.6,368,500,363,32
1269,4.0,455,293,3.6,368,500,363,32
1270,4.0,455,445,3.91,1119,1565,926,43
1271,5.0,1636,963,4.08,447,427,411,365
1272,3.0,347,963,4.08,447,427,411,365
1273,3.0,941,165,4.57,5750,5768,5762,34
1274,4.0,191,165,4.57,5750,5768,5762,34
1275,3.0,561,280,3.67,132,309,110,39
1276,1.0,380,280,3.67,132,309,110,39
1277,5.0,326,102,3.9,29,192,54,30
1278,4.0,1138,1077,4.04,327,221,140,83
1279,3.0,941,237,3.81,4,40,3,38
1280,2.0,1852,237,3.81,4,40,3,38
1281,5.0,143,20,3.8,22,145,49,1
1282,3.0,1225,245,4.65,25,31,16,28
1283,5.0,1636,495,4.27,150,348,235,26
1284,4.0,1138,952,3.73,1090,833,1208,127
1285,5.0,326,952,3.73,1090,833,1208,127
1286,4.0,654,952,3.73,1090,833,1208,127
1287,5.0,1636,952,3.73,1090,833,1208,127
1288,4.0,1022,22,3.74,14,50,32,2
1289,4.0,1022,244,3.81,2535,3293,2790,14
1290,5.0,1636,59,4.08,8,21,7,2
1291,5.0,785,506,4.08,1615,3439,2458,225
1292,3.0,406,431,3.37,3649,3737,3670,26
1293,4.0,191,67,3.72,1,0,0,5
1294,1.0,380,192,4.06,1,4,19,21
1295,4.0,191,11,2.82,1,7,0,0
1296,2.0,1852,44,3.49,21,49,3,1
1297,5.0,1636,1283,3.66,61,54,38,56
1298,4.0,322,129,3.78,8,2,6,14
1299,4.0,1138,236,3.79,1389,1584,1572,20
1300,3.0,733,249,4.03,1838,2039,1885,23
1301,3.0,941,56,3.83,219,94,30,8
1302,3.0,561,56,3.83,219,94,30,8
1303,2.0,1852,56,3.83,219,94,30,8
1304,5.0,326,56,3.83,219,94,30,8
1305,1.0,559,634,3.81,22,13,4,249
1306,4.0,1138,634,3.81,22,13,4,249
1307,5.0,1636,634,3.81,22,13,4,249
1308,1.0,559,56,4.18,11,37,3,12
1309,3.0,1225,84,3.58,43,166,53,8
1310,2.0,1852,84,3.58,43,166,53,8
1311,4.0,191,202,3.89,38,75,36,20
1312,2.0,1852,39,3.76,0,10,1,7
1313,3.0,941,113,3.99,9,28,3,19
1314,4.0,455,870,3.81,592,976,272,93
1315,4.0,1138,1076,3.36,607,3609,15992,98
1316,3.0,561,1076,3.36,607,3609,15992,98
1317,5.0,1636,1076,3.36,607,3609,15992,98
1318,4.0,455,775,3.89,730,835,738,72
1319,5.0,326,65,3.94,5670,6077,5950,72
1320,2.0,1852,65,3.94,5670,6077,5950,72
1321,3.0,941,65,3.94,5670,6077,5950,72
1322,3.0,561,106,4.02,6,69,5,12
1323,4.0,455,414,3.82,62,1955,1118,78
1324,4.0,191,414,3.82,62,1955,1118,78
1325,4.0,191,447,4.51,13423,13450,13430,55
1326,4.0,1138,447,4.51,13423,13450,13430,55
1327,5.0,320,473,3.28,5533,10795,11407,119
1328,5.0,715,25,3.52,6,14,8,3
1329,4.0,455,1256,4.15,655,3868,1853,277
1330,4.0,592,1256,4.15,655,3868,1853,277
1331,2.0,557,49,3.75,0,10,0,0
1332,5.0,108,42,2.79,4,42,4,2
1333,2.0,1852,240,3.95,30,139,105,64
1334,2.0,1852,359,3.56,294,412,220,99
1335,5.0,326,359,3.56,294,412,220,99
1336,2.0,557,69,3.96,5,22,1,5
1337,4.0,191,17,2.58,8,53,5,1
1338,4.0,322,43,4.19,9,91,4,1
1339,3.0,1225,191,3.88,109,135,104,71
1340,5.0,326,191,3.88,109,135,104,71
1341,4.0,1138,329,3.99,142,350,24,11
1342,4.0,1026,192,3.64,89,2617,378,17
1343,5.0,320,847,3.81,721,1778,2013,118
1344,3.0,406,847,3.81,721,1778,2013,118
1345,5.0,326,388,3.75,2077,2629,2874,69
1346,2.0,1852,388,3.75,2077,2629,2874,69
1347,3.0,941,388,3.75,2077,2629,2874,69
1348,4.0,268,388,3.75,2077,2629,2874,69
1349,4.0,322,17,3.67,1,2,0,6
1350,5.0,326,270,4.13,747,3155,1375,18
1351,3.0,561,170,4.16,6,33,15,2
1352,4.0,1138,240,3.78,136,172,140,13
1353,2.0,1852,563,3.82,126,480,145,152
1354,3.0,561,563,3.82,126,480,145,152
1355,4.0,1138,563,3.82,126,480,145,152
1356,2.0,737,45,4.17,1,6,5,1
1357,1.0,380,120,3.97,0,1,0,0
1358,5.0,1636,123,3.56,900,1189,1136,24
1359,3.0,941,78,4.47,101,1115,706,12
1360,4.0,191,52,3.6,33,118,14,5
1361,5.0,1636,455,4.19,2252,2927,1355,65
1362,4.0,1138,664,3.86,21,23,5,17
1363,2.0,1852,60,4.35,3,13,10,4
1364,3.0,561,80,4.07,8,51,26,20
1365,4.0,268,80,4.07,8,51,26,20
1366,2.0,1852,80,4.07,8,51,26,20
1367,3.0,709,12,3.75,2,2,0,1
1368,3.0,561,381,3.9,3587,3699,4118,82
1369,2.0,557,93,3.6,3,41,1,6
1370,2.0,1852,162,4.13,537,949,685,18
1371,4.0,592,1158,3.89,228,3451,898,109
1372,4.0,455,1158,3.89,228,3451,898,109
1373,3.0,941,66,3.82,33,23,28,5
1374,4.0,322,104,4.26,990,2012,1443,15
1375,1.0,559,104,4.26,990,2012,1443,15
1376,4.0,1022,79,4.29,7,81,18,9
1377,5.0,1636,608,3.72,268,650,494,59
1378,5.0,111,170,3.47,637,1111,850,14
1379,3.0,406,157,3.86,24,90,90,17
1380,5.0,326,36,3.68,3,27,12,4
1381,4.0,191,117,3.66,86,296,68,30
1382,3.0,941,37,4.05,0,2,0,3
1383,5.0,320,1210,3.86,7199,51934,19199,1330
1384,4.0,1138,316,4.16,4,5,8,166
1385,4.0,1010,86,3.84,15,115,8,2
1386,4.0,455,1187,3.6,89,537,170,108
1387,4.0,455,443,3.1,16,50,6,14
1388,4.0,191,98,3.32,57,128,82,7
1389,5.0,320,37,3.54,17,46,14,4
1390,1.0,559,202,3.86,8,88,25,12
1391,4.0,455,1179,3.87,1283,1380,1296,251
1392,1.0,380,338,3.87,1570,1710,1775,73
1393,5.0,293,42,4.14,2,8,3,3
1394,5.0,1636,911,3.82,2427,2467,2450,265
1395,2.0,1852,63,4.11,6,24,7,0
1396,4.0,1138,829,3.72,56,30,9,242
1397,2.0,596,181,3.43,30,77,15,3
1398,2.0,557,20,4.3,21,50,31,2
1399,3.0,561,194,3.6,257,548,324,32
1400,2.0,1852,194,3.6,257,548,324,32
1401,1.0,559,29,3.61,1,24,16,5
1402,4.0,1022,43,3.89,4,13,7,12
1403,2.0,557,41,3.59,2,0,0,2
1404,2.0,1852,66,3.99,20,38,18,8
1405,3.0,561,66,3.99,20,38,18,8
1406,2.0,557,62,3.82,6,4,3,3
1407,5.0,326,352,3.49,24,452,79,43
1408,3.0,561,352,3.49,24,452,79,43
1409,3.0,941,48,3.98,2,1,0,9
1410,2.0,557,43,3.81,9,17,4,7
1411,5.0,1636,192,4.16,2,10,3,9
1412,4.0,191,163,3.4,20,76,13,9
1413,4.0,1138,652,3.52,402,949,621,69
1414,5.0,326,118,3.62,36,145,13,23
1415,4.0,1026,118,3.62,36,145,13,23
1416,3.0,561,19,3.35,1,2,1,1
1417,4.0,191,101,3.58,13,75,17,9
1418,4.0,99,32,4.09,2,3,2,1
1419,2.0,1852,22,3.64,0,2,0,1
1420,3.0,561,22,3.64,0,2,0,1
1421,5.0,326,354,3.74,201,464,27,34
1422,4.0,1138,1502,4.05,2235,2335,2262,477
1423,4.0,322,47,3.52,1,3,0,1
1424,3.0,709,125,3.3,54,130,41,5
1425,3.0,561,51,3.25,13,68,9,3
1426,5.0,1636,388,3.61,2399,2514,2439,241
1427,3.0,561,122,4.23,66,312,131,5
1428,4.0,455,205,3.59,145,199,61,4
1429,5.0,108,23,3.92,0,3,0,0
1430,3.0,561,60,3.42,40,306,37,7
1431,4.0,322,64,4.0,7,27,17,3
1432,4.0,322,39,3.63,0,24,0,0
1433,2.0,557,47,4.08,1,0,0,0
1434,3.0,406,28,3.93,5,16,0,0
1435,5.0,1636,696,3.71,3207,3306,3178,99
1436,3.0,406,1949,3.83,9,123,46,99
1437,5.0,326,47,4.15,0,0,0,1
1438,3.0,347,503,3.12,97,35,30,57
1439,2.0,1852,117,4.55,101,407,109,27
1440,3.0,561,117,4.55,101,407,109,27
1441,5.0,326,117,4.55,101,407,109,27
1442,1.0,380,117,4.55,101,407,109,27
1443,4.0,191,30,3.9,2,155,0,4
1444,4.0,1138,925,3.67,27183,27394,27177,172
1445,2.0,1852,137,3.19,309,349,304,29
1446,3.0,561,137,3.19,309,349,304,29
1447,4.0,1022,120,3.8,1,2,0,5
1448,4.0,455,99,3.56,8,66,21,3
1449,5.0,785,1025,4.08,5946,10947,8267,208
1450,2.0,1852,151,3.95,72,279,16,40
1451,3.0,561,151,3.95,72,279,16,40
1452,3.0,941,151,3.95,72,279,16,40
1453,5.0,320,1366,3.81,1421,3221,3808,201
1454,5.0,1636,838,3.68,78,170,130,36
1455,2.0,1349,43,4.05,16,169,17,7
1456,5.0,1636,95,3.51,13,9,10,12
1457,3.0,561,32,3.25,109,236,33,2
1458,3.0,406,605,3.46,171,290,101,8
1459,3.0,941,11,4.25,3,14,0,0
1460,5.0,1636,155,4.61,31,784,10,12
1461,2.0,557,96,3.84,12,25,2,13
1462,5.0,230,17,4.12,6,22,6,0
1463,5.0,1636,4312,3.79,21,434,23,393
1464,4.0,654,103,3.89,600,679,586,27
1465,3.0,941,69,2.97,1,38,2,0
1466,4.0,191,64,3.31,0,160,17,5
1467,2.0,1852,36,3.98,23,40,20,4
1468,3.0,561,36,3.98,23,40,20,4
1469,4.0,455,1182,3.55,27353,27341,27310,445
1470,4.0,191,20,3.9,29,28,18,2
1471,5.0,1636,2179,3.54,48252,59157,69788,762
1472,3.0,941,115,3.55,2,18,0,2
1473,3.0,1225,35,3.95,3,10,2,2
1474,4.0,654,152,3.89,6,84,3,9
1475,1.0,559,98,3.22,2,5,1,3
1476,5.0,1636,213,4.07,19,36,18,22
1477,3.0,406,1049,3.72,17562,32484,30046,213
1478,3.0,406,621,3.51,75,291,103,64
1479,5.0,426,621,3.51,75,291,103,64
1480,3.0,733,1270,3.7,174,109,63,93
1481,4.0,1138,554,3.28,31,45,30,56
1482,5.0,1935,554,3.28,31,45,30,56
1483,5.0,1636,447,3.84,250,303,32,28
1484,2.0,1852,63,3.85,13,39,17,11
1485,4.0,191,26,4.04,0,16,0,0
1486,3.0,561,59,2.7,2822,1268,1157,13
1487,5.0,326,59,2.7,2822,1268,1157,13
1488,4.0,191,65,3.66,5,3,1,1
1489,4.0,455,433,3.07,4,70,18,16
1490,5.0,326,41,3.37,20,54,13,2
1491,2.0,557,71,3.53,0,0,0,1
1492,2.0,1852,18,3.77,20,34,14,4
1493,5.0,326,18,3.77,20,34,14,4
1494,4.0,1022,48,4.23,3,13,4,4
1495,3.0,406,258,3.68,48,225,9,16
1496,3.0,347,235,3.86,355,416,345,13
1497,2.0,1852,138,3.56,17,85,22,8
1498,5.0,1636,215,4.77,169,168,167,70
1499,5.0,785,815,3.72,2946,3244,2968,284
1500,3.0,406,815,3.72,2946,3244,2968,284
1501,5.0,1636,1236,3.95,379,615,185,455
1502,4.0,1138,1236,3.95,379,615,185,455
1503,5.0,785,30,4.29,7,7,5,1
1504,5.0,320,465,3.24,358,910,932,57
1505,5.0,326,64,3.82,4,10,17,2
1506,4.0,1138,613,3.93,17,4,5,23
1507,4.0,99,97,3.65,7,73,11,4
1508,4.0,191,241,3.51,112,255,666,14
1509,4.0,455,867,3.77,321,477,383,88
1510,3.0,406,398,4.03,60,132,9,30
1511,3.0,941,27,3.81,0,1,1,1
1512,5.0,326,11,4.5,4,5,4,1
1513,4.0,1138,280,4.18,1791,2039,1858,31
1514,2.0,1852,87,4.17,41,52,41,23
1515,4.0,191,84,4.37,5103,5578,5134,72
1516,3.0,494,84,4.37,5103,5578,5134,72
1517,3.0,561,88,3.51,23,24,18,10
1518,2.0,737,44,4.05,30,66,54,7
1519,3.0,561,48,3.63,17,56,17,5
1520,2.0,185,97,3.48,23,71,8,4
1521,2.0,1852,61,4.53,24,131,142,11
1522,4.0,1138,61,4.53,24,131,142,11
1523,2.0,1852,74,4.31,11,26,12,17
1524,5.0,230,30,4.9,0,21,1,2
1525,5.0,326,393,3.8,119,243,22,31
1526,3.0,733,853,4.09,239,372,355,128
1527,3.0,1225,59,3.8,2,1,0,3
1528,2.0,1852,134,3.64,103,120,96,30
1529,3.0,561,134,3.64,103,120,96,30
1530,3.0,406,819,3.76,51,521,204,82
1531,5.0,1636,1494,3.94,201,292,232,72
1532,5.0,1636,576,3.73,1159,6836,1202,69
1533,5.0,326,41,2.96,23,72,29,3
1534,4.0,191,1115,4.17,6940,17818,13866,372
1535,2.0,1852,120,4.1,22,10,6,48
1536,3.0,347,1089,3.7,22,52,9,89
1537,4.0,1026,174,3.19,7,47,15,7
1538,5.0,320,227,4.02,58,21,21,20
1539,3.0,1225,27,3.79,1,2,0,7
1540,5.0,1582,498,3.73,600,2982,2874,103
1541,4.0,592,290,3.86,323,869,333,16
1542,1.0,559,143,3.59,21,4148,1808,27
1543,4.0,1022,15,4.61,16,34,3,3
1544,4.0,1138,401,3.38,407,1000,1147,51
1545,3.0,1225,22,4.05,4,8,5,6
1546,3.0,406,258,3.9,0,32,10,9
1547,5.0,1636,237,3.47,229,279,235,103
1548,3.0,941,131,4.45,374,3484,3087,32
1549,4.0,1138,2100,3.57,586,692,460,107
1550,4.0,1138,446,3.99,1813,2118,1640,90
1551,3.0,561,446,3.99,1813,2118,1640,90
1552,5.0,326,197,3.41,97,161,181,4
1553,3.0,561,18,3.78,6,15,7,0
1554,5.0,326,497,3.75,542,630,576,185
1555,4.0,1138,1062,3.41,18,38,16,221
1556,4.0,1022,184,4.06,2,49,20,10
1557,3.0,561,202,3.64,1280,4231,1698,15
1558,3.0,941,202,3.64,1280,4231,1698,15
1559,4.0,191,28,3.38,89,38,36,6
1560,2.0,1852,325,3.86,144,314,169,50
1561,5.0,326,325,3.86,144,314,169,50
1562,3.0,561,325,3.86,144,314,169,50
1563,4.0,1026,325,3.86,144,314,169,50
1564,2.0,1852,460,3.69,54,325,672,18
1565,2.0,1852,107,3.59,456,1044,179,11
1566,4.0,1138,623,3.88,1796,2619,2307,61
1567,3.0,941,30,4.36,0,7,6,1
1568,2.0,1852,77,3.96,2641,2884,2948,68
1569,3.0,1225,77,3.96,2641,2884,2948,68
1570,3.0,561,77,3.96,2641,2884,2948,68
1571,3.0,941,77,3.96,2641,2884,2948,68
1572,4.0,1026,77,3.96,2641,2884,2948,68
1573,1.0,380,77,3.96,2641,2884,2948,68
1574,2.0,596,131,4.13,12,38,1,51
1575,3.0,1225,39,3.77,1,1,0,2
1576,4.0,364,26,3.62,2,9,2,1
1577,3.0,561,71,4.35,25,81,46,14
1578,3.0,733,672,3.72,462,925,792,64
1579,5.0,293,20,4.05,8,17,3,1
1580,5.0,1636,445,3.69,107,660,282,469
1581,5.0,1636,379,3.51,20,59,23,17
1582,3.0,347,1044,3.61,1433,1454,1691,197
1583,4.0,1138,720,4.06,474,460,435,50
1584,3.0,941,720,4.06,474,460,435,50
1585,5.0,326,25,3.71,39,30,29,8
1586,2.0,596,18,5.0,2,6,1,2
1587,4.0,191,27,4.07,13,94,7,12
1588,3.0,941,54,4.24,25,102,37,5
1589,2.0,1852,53,3.8,2,15,7,10
1590,3.0,561,282,3.68,0,0,0,6
1591,4.0,455,779,3.99,733,841,751,56
1592,1.0,559,195,4.08,69,272,21,15
1593,4.0,322,195,4.08,69,272,21,15
1594,5.0,326,28,4.65,72,80,76,3
1595,2.0,737,18,3.89,0,0,0,0
1596,4.0,1026,16,3.61,40,58,24,2
1597,4.0,191,66,3.79,0,1,0,3
1598,5.0,1636,1051,3.69,101,122,108,121
1599,3.0,941,64,3.96,61,213,100,3
1600,3.0,1225,40,3.98,7,10,1,4
1601,3.0,561,309,3.97,412,1414,579,67
1602,5.0,1636,152,3.87,28,75,38,9
1603,4.0,1138,357,3.62,221,240,204,94
1604,4.0,455,264,3.39,46,54,28,30
1605,3.0,733,219,3.79,993,852,948,36
1606,2.0,1852,45,4.58,0,6,1,26
1607,5.0,326,45,4.58,0,6,1,26
1608,1.0,559,77,4.44,12,54,21,9
1609,3.0,1225,28,4.2,11,19,10,8
1610,5.0,1213,12,3.67,23,182,60,6
1611,4.0,191,171,3.67,4,167,97,8
1612,5.0,1636,235,3.82,15,103,34,28
1613,5.0,1636,18,2.73,4,7,2,0
1614,5.0,320,185,3.55,2080,2271,2144,26
1615,5.0,326,203,3.89,94,166,89,41
1616,3.0,1225,203,3.89,94,166,89,41
1617,5.0,1636,812,3.85,10853,15363,15047,192
1618,4.0,191,56,4.2,24,45,27,12
1619,3.0,733,501,3.7,579,1584,617,50
1620,5.0,1636,527,3.77,6,5,6,16
1621,5.0,326,76,3.94,13,105,20,5
1622,4.0,191,11,4.36,0,0,0,3
1623,3.0,347,420,3.72,79,109,94,56
1624,4.0,191,14,4.14,77,112,124,4
1625,4.0,191,21,4.48,4,15,4,0
1626,4.0,268,74,3.79,27,65,185,18
1627,4.0,1138,1087,3.57,27442,42000,40822,413
1628,5.0,1636,1087,3.57,27442,42000,40822,413
1629,3.0,1225,14,3.61,0,4,0,0
1630,4.0,191,93,3.72,0,2,0,0
1631,5.0,1636,132,3.75,8,22,6,12
1632,5.0,785,278,3.95,153,153,132,68
1633,4.0,1010,278,3.95,153,153,132,68
1634,3.0,941,184,3.34,271,762,680,30
1635,3.0,941,21,4.4,1,0,0,3
1636,3.0,1225,21,4.4,1,0,0,3
1637,5.0,326,21,4.4,1,0,0,3
1638,3.0,941,286,4.16,2,19,0,17
1639,5.0,1636,1664,3.55,18389,18604,18608,195
1640,3.0,561,22,2.42,3,3,0,0
1641,3.0,941,41,4.48,0,5,0,1
1642,3.0,941,142,4.45,2,88,3,7
1643,4.0,99,23,4.23,11,50,51,11
1644,4.0,654,173,4.57,7802,8658,7658,70
1645,5.0,108,71,3.37,13,28,2,11
1646,3.0,561,71,3.37,13,28,2,11
1647,3.0,561,589,3.27,3245,10563,11034,129
1648,5.0,326,589,3.27,3245,10563,11034,129
1649,3.0,406,589,3.27,3245,10563,11034,129
1650,4.0,455,589,3.27,3245,10563,11034,129
1651,4.0,191,37,3.65,1,5,0,9
1652,3.0,561,270,3.59,56,128,137,18
1653,3.0,1225,215,4.32,758,1514,902,38
1654,4.0,1026,215,4.32,758,1514,902,38
1655,4.0,1022,132,4.24,91,288,130,17
1656,4.0,1026,55,4.02,3,23,7,2
1657,2.0,1218,50,2.64,2,12,0,0
1658,3.0,941,16,3.0,1,2,0,0
1659,5.0,1636,67,4.09,1,2,0,6
1660,3.0,1225,26,3.85,3,62,10,3
1661,4.0,268,72,2.83,14,27,5,4
1662,3.0,941,20,3.46,0,0,2,1
1663,3.0,1225,76,3.97,1,0,8,0
1664,3.0,561,41,3.87,79,296,68,6
1665,5.0,1636,84,3.86,22,39,6,39
1666,3.0,561,20,3.65,18,8,11,3
1667,4.0,191,152,3.88,118,279,155,31
1668,3.0,406,57,3.93,2,18,0,5
1669,3.0,1225,14,4.5,4,6,2,1
1670,2.0,557,41,3.6,1,3,1,7
1671,5.0,785,482,3.83,1036,1379,1249,31
1672,5.0,320,133,3.52,192,213,214,19
1673,5.0,326,31,3.35,3,6,1,0
1674,1.0,380,35,3.92,1,21,9,7
1675,2.0,557,491,4.25,14,15,6,80
1676,2.0,1852,28,3.73,8,24,6,8
1677,4.0,1026,16,4.25,336,270,357,3
1678,3.0,561,139,3.7,3261,417,3266,135
1679,4.0,1026,139,3.7,3261,417,3266,135
1680,5.0,326,139,3.7,3261,417,3266,135
1681,2.0,1852,139,3.7,3261,417,3266,135
1682,4.0,322,83,3.67,17,80,10,13
1683,3.0,941,23,3.87,141,357,328,4
1684,3.0,1225,89,3.41,3,6,2,13
1685,5.0,293,18,4.64,4,50,32,0
1686,5.0,326,14,3.29,1,9,1,0
1687,4.0,322,44,3.4,0,3,0,0
1688,4.0,1026,47,3.51,37,126,4,2
1689,2.0,557,59,3.61,3,3,0,7
1690,4.0,191,22,4.52,0,1,0,0
1691,2.0,1852,125,4.16,9,99,168,38
1692,3.0,561,125,4.16,9,99,168,38
1693,3.0,941,125,4.16,9,99,168,38
1694,4.0,1026,125,4.16,9,99,168,38
1695,1.0,380,125,4.16,9,99,168,38
1696,5.0,326,125,4.16,9,99,168,38
1697,5.0,326,43,4.36,238,1847,467,2
1698,4.0,191,15,4.81,1,1,0,0
1699,5.0,326,37,3.53,221,237,225,5
1700,1.0,380,37,3.53,221,237,225,5
1701,5.0,326,910,3.76,616,604,592,172
1702,4.0,1138,910,3.76,616,604,592,172
1703,5.0,1636,486,3.6,2124,3526,2792,96
1704,4.0,1138,1553,3.48,125,118,55,123
1705,5.0,1636,1530,3.65,258,980,290,51
1706,2.0,596,389,3.71,38,50,13,24
1707,5.0,1636,1305,3.62,33090,32789,32982,344
1708,4.0,191,48,3.6,12,33,3,2
1709,5.0,320,2489,3.93,16997,47767,42938,1615
1710,5.0,320,713,3.76,615,1895,1034,90
1711,4.0,1138,177,3.73,59,188,21,24
1712,3.0,406,364,3.83,1130,1631,1578,53
1713,5.0,1636,112,3.57,8596,41766,34315,77
1714,2.0,1852,914,4.26,753,978,728,50
1715,4.0,455,252,4.05,95,200,103,22
1716,4.0,191,33,4.53,557,1644,1449,17
1717,5.0,1636,33,4.53,557,1644,1449,17
1718,5.0,1636,606,3.9,176,297,212,34
1719,5.0,326,40,4.0,1,15,4,2
1720,5.0,1636,258,3.88,22,71,32,32
1721,1.0,380,22,3.86,0,5,1,5
1722,5.0,1636,510,3.59,34,40,33,19
1723,4.0,455,251,3.72,9,28,100,8
1724,4.0,592,575,3.56,339,461,415,35
1725,5.0,1636,874,3.65,7401,7321,7481,85
1726,4.0,1026,79,3.62,6,81,11,6
1727,3.0,561,79,3.62,6,81,11,6
1728,4.0,191,40,4.18,2,7,3,15
1729,3.0,561,40,4.18,6,38,4,1
1730,3.0,561,1700,4.18,109,97,90,851
1731,4.0,1138,1700,4.18,109,97,90,851
1732,3.0,733,1700,4.18,109,97,90,851
1733,5.0,1636,466,3.9,12,112,48,33
1734,3.0,941,14,3.59,0,3,1,2
1735,2.0,557,33,3.65,4,24,1,4
1736,3.0,347,156,3.6,22,67,7,8
1737,4.0,1022,19,4.16,2,4,1,6
1738,5.0,1213,20,3.9,0,1,0,1
1739,5.0,326,14,4.36,2,20,39,3
1740,3.0,941,78,3.52,0,0,0,2
1741,3.0,406,45,4.42,288,318,286,2
1742,5.0,785,37,3.7,140,102,84,11
1743,4.0,455,169,3.54,76,45,16,16
1744,4.0,1022,13,3.46,1,2,0,3
1745,2.0,1852,565,4.1,11,418,240,45
1746,5.0,326,565,4.1,11,418,240,45
1747,1.0,559,639,3.76,19,146,52,33
1748,2.0,557,13,4.54,0,0,0,0
1749,2.0,1852,16,3.69,272,290,248,8
1750,3.0,561,16,3.69,272,290,248,8
1751,5.0,1636,689,3.99,29,27,11,93
1752,4.0,191,50,3.72,1,0,1,1
1753,4.0,1022,54,4.02,87,100,96,10
1754,5.0,326,36,3.9,1,7,0,1
1755,2.0,1852,12,4.08,0,0,0,1
1756,5.0,108,31,3.5,0,7,0,0
1757,5.0,1636,237,3.08,94,121,105,56
1758,4.0,191,376,3.85,724,784,713,111
1759,4.0,654,388,4.42,66,234,17,10
1760,3.0,941,19,4.47,1,3,0,3
1761,3.0,1225,19,4.47,1,3,0,3
1762,5.0,1636,231,3.24,35,29,25,13
1763,4.0,191,58,3.64,4,46,3,11
1764,5.0,326,251,3.94,3,0,3,9
1765,5.0,1636,69,3.77,4,6,0,7
1766,5.0,1636,120,3.27,45,141,82,6
1767,5.0,326,22,3.5,5,1,4,0
1768,5.0,108,40,3.76,4,4,1,2
1769,2.0,557,46,3.34,1,29,6,2
